time,wheel1_vel,wheel1_cur,wheel1_vol,wheel1_pos,wheel1_temp,wheel1_pwm,wheel2_vel,wheel2_cur,wheel2_vol,wheel2_pos,wheel2_temp,wheel2_pwm,wheel3_vel,wheel3_cur,wheel3_vol,wheel3_pos,wheel3_temp,wheel3_pwm,wheel4_vel,wheel4_cur,wheel4_vol,wheel4_pos,wheel4_temp,wheel4_pwm,hebi_steer_acc_x,hebi_steer_acc_y,hebi_steer_acc_z,hebi_steer_gyro_x,hebi_steer_gyro_y,hebi_steer_gyro_z,hebi_steer_pos_desired,hebi_steer_pos,hebi_steer_vel_desired,hebi_steer_vel,hebi_steer_eff,hebi_steer_cur_motor,hebi_steer_cur_motor_winding,hebi_steer_vol,hebi_steer_temp_board,hebi_steer_temp_motor_winding,hebi_steer_pwm,hebi_bogie_acc_x,hebi_bogie_acc_y,hebi_bogie_acc_z,hebi_bogie_gyro_x,hebi_bogie_gyro_y,hebi_bogie_gyro_z,hebi_bogie_pos_desired,hebi_bogie_pos,hebi_bogie_vel_desired,hebi_bogie_vel,hebi_bogie_eff,hebi_bogie_cur_motor,hebi_bogie_cur_motor_winding,hebi_bogie_vol,hebi_bogie_temp_board,hebi_bogie_temp_motor_winding,hebi_bogie_pwm,in_transition,gait_name
1690142614.156676,0.0,-18.83,11.9,15.85546875,36,-0.791,-0.0,-5.38,11.9,16.226318359375,34,0.791,0.0,250.17,11.9,16.188232421875,37,4.2940000000000005,-0.0,51.11,12.0,14.96728515625,33,-1.243,0.37573638558387756,-0.04998728632926941,9.835704803466797,-0.00027062679873779416,-0.00047859069309197366,-0.00024272078007925302,-0.020988911390304565,-0.021008457988500595,-0.00.001180616207420826-0.04955331236124039,0.021958351135253906,0.2310502827167511,47.92198944091797,43.5862922668457,33.23036575317383,0.04976190626621246,-9.625238418579102,0.4203473627567291,-0.2152758240699768,0.0003634965978562832,0.0011880658566951752,0.016084855422377586,0.0038270950317382812,0.0035181045532226562,-0.0-0.091544695198535920.2643619477748871,0.23808002471923828,-1.0551310777664185,47.92253112792969,41.18727111816406,34.51998519897461,-0.2218649536371231,0.0,LINEAR_WAYPOINT
1690142614.188984,0.0,-18.83,11.9,15.85546875,36,-0.791,-0.0,-0.0,11.9,16.226318359375,34,0.5650000000000001,0.0,250.17,11.9,16.188232421875,37,4.2940000000000005,-0.0,51.11,12.0,14.96728515625,33,-1.243,0.3366301357746124,0.5021224021911621,9.777088165283203,0.07008792459964752,-0.007460555527359247,-0.014680391177535057,-0.02162427082657814,-0.020929958671331406,-0.040784418582916260.020730478689074516-0.008975462056696415,0.010972023010253906,-0.1497032642364502,48.091487884521484,43.583229064941406,33.24079895019531,-0.015238095074892044,-9.618711471557617,-0.1731838881969452,-0.3300897479057312,-0.00332343066111207,-0.004881339147686958,0.11978787183761597,0.0038196644745767117,-0.005138222371236623,-0.0004769632068928331-0.0042511420324444770.21946246922016144,0.05131244659423828,0.7099348306655884,48.1859245300293,41.217872619628906,34.90812683105469,0.11146838217973709,0.0,LINEAR_WAYPOINT
1690142614.220969,0.0,-18.83,11.9,15.85546875,36,-0.791,-0.0,-0.0,11.9,16.226318359375,35,-0.339,0.0,306.65999999999997,11.9,16.188232421875,36,5.311,-0.0,51.11,12.0,14.96728515625,33,-1.243,0.4481026828289032,0.003753095865249634,9.81951904296875,-0.010245480574667454,-0.00046368135372176766,0.005503333173692226,-0.023613154888153076,-0.02151171863079071,-0.08288699388504028-0.009110873565077782-0.07375556975603104,0.007309913635253906,-0.08272778987884521,48.091487884521484,43.56793212890625,33.26551055908203,-0.012619047425687313,-9.704842567443848,-0.051711976528167725,-0.15149813890457153,0.00332527793943882,-0.004981566686183214,-0.0742717906832695,0.003796405391767621,-0.0036876837359827164,-0.00096934195607900620.0134300673380494120.3515022397041321,0.011029243469238281,-0.12796057760715485,48.216915130615234,41.214813232421875,35.031002044677734,0.013095238246023655,0.0,LINEAR_WAYPOINT
1690142614.2524233,0.0,-18.83,11.9,15.85546875,36,-0.791,-0.0,8.07,11.9,16.226318359375,35,-2.1470000000000002,0.0,347.01,11.9,16.1884765625,37,7.119,-0.0,51.11,12.0,14.96728515625,33,-1.243,0.39082959294319153,0.017923519015312195,9.867059707641602,-0.014266966842114925,-0.000234846374951303,0.018035613000392914,-0.026948854327201843,-0.02251802384853363,-0.12491234391927719-0.03213818371295929-0.1281818002462387,0.032944679260253906,-0.21904891729354858,48.091487884521484,43.577110290527344,33.323177337646484,-0.07404761761426926,-9.65827751159668,-0.24655398726463318,-0.23624610900878906,0.016229666769504547,0.010118192061781883,-0.037150997668504715,0.0037573950830847025,-0.0028799215899866226,-0.00146081752609461550.0335289239883422850.38277360796928406,0.02201557159423828,0.03646479919552803,48.201419830322266,41.21175003051758,35.02894973754883,0.03761904686689377,0.0,LINEAR_WAYPOINT
1690142614.2845898,0.0,-18.83,11.9,15.85546875,36,-0.791,-0.0,64.56,11.9,16.226318359375,35,-4.972,0.023980823922402087,349.7,11.9,16.18896484375,37,9.153,-0.0,51.11,12.0,14.96728515625,33,-1.243,0.11715266108512878,0.1458861082792282,9.697611808776855,-0.015415525063872337,-0.0030456227250397205,0.036154262721538544,-0.031591251492500305,-0.024600379168987274,-0.16660389304161072-0.08999697864055634-0.18330295383930206,0.0768899917602539,-0.6017548441886902,48.076080322265625,43.56793212890625,33.43324661254883,-0.1521972119808197,-9.625041961669922,-0.18959471583366394,-0.3656238913536072,0.03981690853834152,0.01699434593319893,-0.037286028265953064,0.0037031034007668495,-0.0016334692584436539,-0.00194838934112340210.039257671684026720.3970515727996826,0.02201557159423828,0.13876019418239594,48.1859245300293,41.196449279785156,35.027366638183594,0.046666666865348816,0.0,LINEAR_WAYPOINT
1690142614.316865,0.0,-18.83,11.9,15.85546875,36,-0.791,0.047961647844804174,91.46,11.9,16.227294921875,35,-7.232,0.09592329568960835,325.49,11.8,16.190185546875,37,11.074,-0.0,51.11,12.0,14.96728515625,33,-1.356,-0.02737566828727722,0.0995509922504425,9.70590591430664,-0.007112457416951656,-0.004992428235709667,0.08901064097881317,-0.037643902003765106,-0.029066860675811768,-0.20881250500679016-0.16178710758686066-0.2704935669898987,0.1354837417602539,-0.6153646111488342,48.04526138305664,43.583229064941406,33.60215377807617,-0.1811361163854599,-9.615734100341797,-0.113482765853405,-0.5012179017066956,0.08296556025743484,0.007349938154220581,-0.028256529942154884,0.0036323191598057747,-0.0007694403277795914,-0.00244200811721384530.0171831268817186360.4200761318206787,0.01835346221923828,0.1207863837480545,48.1859245300293,41.23011016845703,35.02853012084961,0.033571429550647736,0.0,LINEAR_WAYPOINT
1690142614.3487186,0.0,-18.83,11.9,15.855224609375,36,-0.791,0.1678657674568146,88.77,11.9,16.229248046875,35,-9.379,0.1918465913792167,312.04,11.8,16.191650390625,37,12.882,-0.0,69.94,12.0,14.96728515625,33,-1.582,0.020088911056518555,-0.21236848831176758,9.764801025390625,-0.015167295932769775,-0.0034708520397543907,0.11405198276042938,-0.04489243030548096,-0.035985998809337616,-0.25015848875045776-0.2147168219089508-0.28872427344322205,0.2343606948852539,-0.9631245732307434,48.01444625854492,43.57099151611328,33.818565368652344,-0.2508038580417633,-9.6463041305542,-0.2784409821033478,-0.5185567736625671,0.1105460524559021,8.677598088979721e-06,-0.02967149019241333,0.003547549480572343,-4.083315004521637e-05,-0.00292553869076073170.0139126386493444440.4371815323829651,0.01835346221923828,0.06534533202648163,48.170433044433594,41.22093200683594,35.03017807006836,0.030238095670938492,0.0,LINEAR_WAYPOINT
1690142614.380728,0.0,-18.83,11.9,15.85546875,36,-0.791,0.3357315349136292,61.87,11.9,16.231689453125,35,-10.396,0.31175071099122714,279.76,11.8,16.194091796875,37,14.238,-0.0,86.08,12.0,14.96728515625,34,-1.808,0.151723712682724,0.3200284540653229,9.51141357421875,-0.009910546243190765,-0.0030321895610541105,0.13145552575588226,-0.05327741056680679,-0.04677242785692215,-0.2617993950843811-0.323947548866272-0.38431069254875183,0.036606788635253906,-0.250139445066452,48.091487884521484,43.5862922668457,34.282073974609375,-0.1393354833126068,-9.633819580078125,-0.3088010251522064,-0.360345721244812,0.1332254260778427,-0.0011106274323537946,-0.00842045433819294,0.003445322159677744,0.00045490264892578125,-0.00341886654496192930.0118802171200513840.4480985403060913,0.01835346221923828,0.10315576940774918,48.13944625854492,41.20869064331055,35.02921676635742,0.03214285895228386,0.0,LINEAR_WAYPOINT
1690142614.412561,0.0,-18.83,11.9,15.85546875,36,-0.791,0.45563565452563964,45.73,11.9,16.234619140625,36,-10.622,0.43165483060323756,236.72,11.8,16.19677734375,37,14.803,-0.0,96.84,12.0,14.96728515625,33,-2.0340000000000003,0.30078569054603577,0.37505173683166504,9.542230606079102,-0.021585974842309952,-0.0017657079733908176,0.14666397869586945,-0.061622533947229385,-0.05594070255756378,-0.2617993950843811-0.3302208185195923-0.386025607585907,0.0659036636352539,-0.49537840485572815,48.076080322265625,43.577110290527344,34.61583709716797,-0.1393354833126068,-9.574718475341797,-0.45387449860572815,-0.20232665538787842,0.1479683518409729,-0.012529078871011734,-0.010792575776576996,0.003328565275296569,0.0010251998901367188,-0.00390683626756072040.0022046426311135290.4599969685077667,0.02201557159423828,0.12640531361103058,48.201419830322266,41.20256805419922,35.037044525146484,0.02976190485060215,0.0,LINEAR_WAYPOINT
1690142614.444424,0.0,-18.83,11.9,15.85546875,36,-0.791,0.527578126292846,32.28,11.9,16.237548828125,35,-10.396,0.527578126292846,215.2,11.9,16.19970703125,37,14.690000000000001,-0.0,110.28999999999999,12.0,14.96728515625,33,-2.2600000000000002,0.3450687825679779,-0.21807149052619934,9.55705451965332,-0.02280936762690544,-0.005967460572719574,0.14987264573574066,-0.06998781114816666,-0.06514637172222137,-0.2617993950843811-0.29662537574768066-0.33160915970802307,0.2050638198852539,-0.8161285519599915,48.01444625854492,43.577110290527344,34.897335052490234,-0.20042872428894043,-9.603876113891602,-0.42382633686065674,-0.1189393401145935,0.1503496915102005,-0.011272775940597057,-0.017318224534392357,0.003195915138348937,0.0015020370483398438,-0.004395985044538975-0.0061380313709378240.465943843126297,0.014691352844238281,0.08899512887001038,48.1859245300293,41.21175003051758,35.0388298034668,0.02500000037252903,0.0,LINEAR_WAYPOINT
