1691285934.7506361 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691285934.9740028 asterix_back -1753.0676962260889 -113.48419735178743 191.49360238702585 -0.015605059218970001 0.043831603662151615 -0.069244639178462963 0.99651415072352134 asterix_front -1324.1313130372707 -161.41966319012619 322.36031778524142 -0.030045472438868029 0.028301653411531579 -0.05909425896714178 0.99739869388185143
1691285934.9936807 asterix_back -1752.8469695091712 -113.52077573592354 191.41602930440848 -0.015754752700922789 0.042883657990069865 -0.069023902741475462 0.99656835214402573 asterix_front -1324.1213819299355 -161.41580266531113 322.36570650507622 -0.029999235900060987 0.028348445357074203 -0.059089000603805897 0.99739906832666181
1691285935.0148561 asterix_back -1752.7679254019508 -113.56563653742393 191.39048050495879 -0.015772166068614309 0.042077987184535752 -0.068845606651623772 0.99661475215690642 asterix_front -1324.101335210669 -161.41715515084167 322.35902737428978 -0.0299439582958742 0.028314151863679232 -0.059061997930377419 0.99740330286513867
1691285935.0353205 asterix_back -1752.8957629604172 -113.50847148499126 191.41357576533824 -0.015765835057822915 0.043156724147664437 -0.069325656793398832 0.99653544287994889 asterix_front -1324.0848908578698 -161.41953458149473 322.33945149699576 -0.029966514280923697 0.028298222518346482 -0.059073343605294787 0.99740240560139226
1691285935.0548284 asterix_back -1752.8663034260217 -113.51102947941699 191.38790095496609 -0.015721887107581455 0.043181799978678936 -0.069164410126973233 0.99654625521757179 asterix_front -1324.1240974941247 -161.41790454668524 322.35837906989298 -0.029930739027646567 0.028283976554348021 -0.059066844116946744 0.99740426881861521
1691285935.0759242 asterix_back -1752.8914711145203 -113.49896232418563 191.41626194962259 -0.015693174837248872 0.042931980859969722 -0.06914844238537228 0.99655860951508701 asterix_front -1324.1117214569338 -161.41175452234629 322.35490567909096 -0.029954217537136691 0.028280199360453114 -0.059092309001584194 0.99740216271709192
1691285935.09657 asterix_back -1753.44344687323 -113.35594795956108 191.64576653272448 -0.015451596651558666 0.045948079521291929 -0.070058301630777725 0.99636431917338031 asterix_front -1324.1205218587365 -161.4110030905662 322.36384132093912 -0.02996454970308516 0.028276404339752658 -0.059090635955254663 0.99740205908204826
1691285935.1158972 asterix_back -1752.8664146766728 -113.5289403968696 191.40727880699148 -0.01573762471633337 0.043097135633866884 -0.069137089478138236 0.9965515676205301 asterix_front -1324.1044073859518 -161.41962546264978 322.34941082986091 -0.029965131839157267 0.02830444274210216 -0.059052692559265145 0.99740349352527435
1691285935.1369417 asterix_back -1753.0857361857354 -113.46086372316796 191.4782521383008 -0.015599295921466602 0.043591509815648598 -0.069444634914651721 0.99651085539512185 asterix_front -1324.1116795360722 -161.42392048123523 322.34912677908579 -0.029993665502940862 0.028308941374757122 -0.059051996287544338 0.99740254942645612
1691285935.1574128 asterix_back -1752.7840099567497 -113.5524394570666 191.41848138439107 -0.0157443085904461 0.042343004951672418 -0.068765977793585523 0.9966094656267136 asterix_front -1324.1550304356347 -161.41571648375933 322.3699829904063 -0.029971652818542378 0.028338126204849934 -0.05907339404084315 0.9974011152725959
