duration_s,power_wheels_W,power_hebis_W,total_energy_J,pos_change_xyz_m,heading_change_rad,cost_of_transport
0.992089033126831,6.56205250125375,1.4389050735152242,0.09252548716297221,"(0.0010240149407054755, 0.0005253915110287055, -3.69215253514521e-05)",0.0035210798275056576,1.0506265521167961
0.9916353225708008,6.371021057780547,1.1565712709755325,0.0165289302860379,"(4.5231177219884344e-05, -3.023201693497235e-05, 2.7902836362059258e-05)",1.4598921869224402e-05,3.970520502211877
2.8479459285736084,5.755312209079818,7.0455372351481405,1.1508940467739723,"(0.08856531583488181, 0.04272674489860617, -0.003848131781376718)",0.1123396988958863,0.15295800029993908
2.751847505569458,7.331767348256662,7.2107881874576405,2.6351931504650263,"(0.06892250870633443, 0.06801320674611944, -0.009035702613245655)",0.12185556691963745,0.3556620527812598
5.439723491668701,7.220834680867283,6.180377466048821,3.3499940230228606,"(0.18864068526969524, 0.09545981997083679, -0.007287689354897098)",0.0149090447148576,0.20707941690135742
5.504020929336548,5.615908649106322,6.557199998095723,2.60565033952648,"(0.19881621392023413, 0.10083346287933799, -0.014861102609572574)",0.005161376416834396,0.15275484028426362
3.167717218399048,7.575257430866439,4.9432893095865085,1.7590213529026577,"(0.08533510094803362, 0.056880932922260596, 0.0014173501966389113)",0.08586493632248063,0.22415623756194025
3.3599839210510254,7.965406922001628,8.132526908310577,1.9073415259633366,"(0.11856632233136732, 0.05211959298769697, -0.014455943450744857)",0.07955560460099548,0.19246024577959644
0.9901337623596191,7.4197874487759465,3.0392001592720157,0.2899979936760001,"(0.013093153838526606, 0.012595965194559411, -0.0006018857115193676)",0.03280070886603775,0.2086007407458558
0.9917328357696533,3.469904615085024,2.5992211472895645,0.06393397985600473,"(-0.00013131170064162312, -0.0018104361318114215, -0.00033428224159615105)",0.0019562989242630224,0.46030487794826047
0.9921739101409912,5.7743879530908355,0.9270931726897411,0.05369901636110147,"(0.0011589728162018087, 0.0003718529194132181, -0.00035408790944008173)",0.00232569811002592,0.5765712456537818
0.9920988082885742,6.161340626133816,1.0092454963080546,0.009161744878034603,"(-5.209274305761902e-05, 1.4558353640503618e-05, 4.526735748505706e-05)",0.0001660346237682686,2.213640767877209
2.8317277431488037,5.87851185993292,6.955885134138183,1.2907380736165859,"(0.08165381393578253, 0.057667910755523244, -0.005073831826640007)",0.10018803334812376,0.1687438747640576
2.784712076187134,6.316467462767754,6.983560255260113,2.449686040078853,"(0.059413002073482546, 0.07904936982143163, -0.010814867810785722)",0.11166652139318128,0.3237472478985544
5.4414222240448,7.787817034982835,6.305008337192312,3.994215731025907,"(0.15584568531975174, 0.13145684988791934, -0.0002599084433478893)",0.027160657967875312,0.2560261131904809
5.504101514816284,7.52957708957813,5.924530286585603,3.4042738181913053,"(0.1758115961241613, 0.12474896414508958, -0.011287518945973851)",0.008954288624538509,0.20637880478757376
3.16793155670166,8.649957041822782,5.948906227494973,1.4008918867063134,"(0.07450973259350095, 0.07800533529548359, 0.0011358848439945168)",0.11007187118139655,0.16971851182219433
3.3603508472442627,7.12902365354824,8.701978757268158,2.359841036832657,"(0.10141532493050814, 0.07179460090317358, -0.011792227556722379)",0.0629586610399922,0.248200162268818
0.9922053813934326,7.579510155507447,2.7370068917825483,0.28627319237000054,"(0.009634084061546866, 0.014494346788416435, 0.000862291278893812)",0.031029527945269975,0.21496425059806828
0.9914436340332031,4.735702650937401,2.9982792842422175,0.057672932309388636,"(4.6752286787188346e-05, -0.0017991789639424383, -0.00020627090788216673)",0.0048775372155193675,0.4187814938683574
0.991645097732544,5.3826107608971885,1.139208737588598,0.07821530591923237,"(0.003878352667793239, 0.0022856066385477103, -0.0006233154782687711)",0.005821738616292288,0.2270639672566753
0.9924070835113525,5.500242943582119,1.0169850513564371,0.014681697948754045,"(-9.405618293123474e-05, -5.14393476238606e-05, 6.209514103899805e-05)",0.0001194293933881041,1.7897981615959095
2.848723888397217,4.002557999496545,6.722850277382356,0.9213616341088766,"(0.08531899868704906, 0.05337319266567997, -0.008028988885442179)",0.08913536693406289,0.11964761360040838
2.751478672027588,6.228752678300354,6.8002953294925135,2.424769984474169,"(0.06531440402071365, 0.0814379214060891, -0.0143273058250874)",0.10483197232720048,0.3035508233358311
5.439719915390015,6.927698195383677,5.737753842589365,3.4231096661856104,"(0.16777768160302786, 0.11539734456883699, -0.0001227328949656714)",0.052016382009407836,0.2196906973797581
5.503066539764404,7.167014521489929,6.1826486280357775,3.024638546348888,"(0.171283689263392, 0.11381527316842027, -0.0023062326438452185)",0.00813052588563945,0.19221207413261873
3.1678409576416016,7.497385187824418,6.277633011349497,1.8359341979020687,"(0.06502017522583448, 0.07074849815824591, 0.00739847651893083)",0.09698756519757684,0.24970239879446968
3.35970139503479,9.97103025298871,8.639208275471647,2.1445976380385563,"(0.08148854613360923, 0.08040090588114635, 0.004758728071485252)",0.0895410638229251,0.24483238145309533
0.9926414489746094,7.392721166484326,2.7889743254410013,0.360652945064793,"(0.010441731165385203, 0.019584658801376165, 0.0011626006967407898)",0.04765709513343008,0.21236536581004375
0.9917831420898438,2.3109056786757423,2.184990518538838,0.0683275166678961,"(-0.00040047235069551324, -0.002369825910703671, -0.00021430801974953173)",0.0017205477533073776,0.3715364323710204
