name,mean,std,min,max,sample_size
duration_s,2.071208198865255,1.1343587061756835,0.8792300224304199,3.5683345794677734,30
power_wheels_W,6.0285353081619935,3.0199336978766986,-1.370095317386351,11.3532504548123,30
power_hebis_W,5.765353512226744,5.137263045337584,1.14433682591641,18.08241485812106,30
total_energy_J,0.6594250324645718,0.5794286038744607,0.011120500374956991,1.917349994992491,30
pos_change_xyz_m_norm,0.030714615999504643,0.03357945760489182,0.0001617991900581857,0.11945858209204552,30
heading_change_rad,0.02785009055378324,0.03389928901308493,5.910924327706679e-05,0.10121254397528201,30
cost_of_transport,0.5396473112060491,0.5457398070359749,0.16077157866201414,2.900822384882767,30
max_accel_steer_radps2,8.45578834865931,5.675536635124572,0.8675486629914763,18.55207430984567,30
max_accel_bogie_radps2,6.006237648510778,6.072322819235676,1.036284172815834,19.182810105408738,30
