name,mean,std,min,max,sample_size
duration_s,3.3540265480677287,0.9490594194557084,1.7440717220306396,4.001426935195923,30
power_wheels_W,7.548107707104972,2.191108708242444,0.054087579955592165,11.107115142668984,30
power_hebis_W,8.344788652461093,2.666607516950465,3.0126993301943967,13.665552859742347,30
total_energy_J,1.4733351992281376,1.083477835172005,0.04158252103436766,3.5434048098605135,30
pos_change_xyz_m_norm,0.019573360643714514,0.009781364821742864,0.0006776678943867928,0.037658699732201595,30
heading_change_rad,0.028181927136135657,0.02324389226827218,0.0004917456666609088,0.0798754551226512,30
cost_of_transport,1.233384564521239,1.0019432218107125,0.12118588905554663,4.565947368307939,30
max_accel_steer_radps2,12.993602679021588,6.809951428548646,1.5735506541397928,23.0259609746747,30
max_accel_bogie_radps2,9.613092276800522,7.826506748301971,1.4613524947285885,33.38572652661855,30
