name,mean,std,min,max,sample_size
duration_s,1.3636308749516806,0.5186417529450983,0.8799147605895996,2.3362767696380615,30
power_wheels_W,5.654134999252564,2.5641713518019387,0.3915609905140853,9.453062445076984,30
power_hebis_W,6.378276717636906,5.852049279090609,1.126156246511218,19.25629241499458,30
total_energy_J,0.6239014440658328,0.8221932881585442,0.007303591791770868,4.267887408984935,30
pos_change_xyz_m_norm,0.02229499992758318,0.025150348994204708,6.000673020128654e-05,0.09633332297712738,30
heading_change_rad,0.014161582797098442,0.012283506160764467,8.8892401119256e-05,0.03537653038062344,30
cost_of_transport,0.7085695339592509,1.0587963991874094,0.1916635325396353,5.722040579169284,30
max_accel_steer_radps2,7.426445675547897,5.942866622535565,0.9120794241645971,30.583457004135816,30
max_accel_bogie_radps2,8.190885947757602,11.577690157142479,0.9081708226985484,62.06692253910916,30
