duration_s,power_wheels_W,power_hebis_W,total_energy_J,pos_change_xyz_m,heading_change_rad,cost_of_transport,max_accel_steer_radps2,max_accel_bogie_radps2
2.000117540359497,7.528092059733637,8.380681140984613,0.46843513445275015,"(0.02620548427876246, 0.010454122894709955, 0.0008264025618038295)",0.05412523310107928,0.21698260941899514,23.0259609746747,2.6498466191966417
1.7440717220306396,0.054087579955592165,3.650302740796753,0.22560831181645422,"(0.0006323549890034919, 0.0001308161887737247, -0.00020554334754435688)",0.0004917456666609088,4.565947368307939,6.53620228282366,15.99976178308932
4.0003015995025635,7.744337079827281,13.665552859742347,1.9126359276059037,"(0.002675898208367, -0.011473510218567046, 0.010281899118096127)",0.01722068755911821,2.1216368211281607,15.708763992432784,9.076069846844257
4.0000901222229,7.700011301860685,10.368429074809734,3.4178608828916563,"(0.016781496722989175, 0.01273186878328841, -0.006428418549146664)",0.017673618406312097,2.12049231354775,20.94514497959974,9.59654646925504
3.9361460208892822,7.911877865740944,4.558360370915668,1.3864261475391821,"(0.03353353892377961, -0.006461289392356292, -0.0005710371628409594)",0.0798754551226512,0.5305642151852115,4.522433839667592,8.116107666290869
1.983933925628662,3.3025660089296367,8.299105042354851,0.14619948957809753,"(0.0021014025391046798, -0.0004278048831226379, -0.0009335987254071587)",0.015812984211382247,0.8909530267941627,2.071120589665358,17.595851676400844
3.9677088260650635,9.497909795324231,8.839611410197865,1.819002131432731,"(0.011225300933864646, 0.01769546840858687, 0.007375898151546378)",0.013348511510554925,1.1344088105032841,15.932129575487155,22.501756721612814
3.9356679916381836,6.5361294285028935,9.613827742195417,3.0069794344363703,"(0.018296741623168522, -0.00795360258048377, -0.002777961762820025)",0.0034535309527054248,1.9697388260797306,22.03184584031389,10.945327741636024
3.9679384231567383,9.524030348076788,5.1885026282369955,1.262761487232046,"(0.02999773079438406, 0.00858339113254225, -0.0003048377456423834)",0.06755872715739566,0.5289092497150694,16.53905139240175,2.91277131776762
3.9987192153930664,7.041487681570882,7.002803896586515,0.5218359582490362,"(0.017173151795880193, 0.006527202317316898, 0.001264732492640308)",0.03089595234008069,0.37120999590563875,8.598575562920336,7.9477594039069865
1.9846441745758057,6.070727559025425,6.951278342185709,0.48816456185107027,"(0.02340934210961132, 0.013329807663742282, -0.0001372066527294269)",0.05129795220340977,0.23682619720680476,18.87088496043813,2.9729062892403832
1.760082483291626,3.1234992929775744,13.035984022693427,0.3325493385454473,"(0.00514496724202429, 0.002699085864359879, -0.00020880378767162977)",0.008569572493649064,0.7480292525492038,10.004387970584514,2.5608767052887296
3.9675559997558594,7.9506090092679065,12.202153201534458,2.1973416319878685,"(0.008940700239489785, -0.005935496871871372, 0.007966734534650355)",0.01822238251814129,2.6759092003341185,16.01208404276571,21.906246952042974
3.999911069869995,7.120623695890342,7.162858112375626,3.1856109364096694,"(0.01385059158170876, 0.011867486572384088, -0.003246052582104031)",0.010840710980185964,2.2825395252694123,17.764682472574336,7.6110774636230945
3.9677209854125977,8.698279911182954,3.0126993301943967,1.1867435392942187,"(0.03314161249625597, 0.0009214457639107193, -0.0019156448347410482)",0.07160125476457824,0.46779097199606134,3.8841043808116096,2.5076559491000463
1.9835238456726074,7.062188316443399,7.726293505391613,0.04158252103436766,"(0.004476899240806104, 0.0002576147452617583, 0.00044409500064440666)",0.007391839666458455,0.12118588905554663,1.9626879366086842,6.578466260031326
3.9678235054016113,9.998583357833416,11.711363261095352,1.9096593170715517,"(0.005786172398320744, 0.018919940570929605, 0.009929686559676021)",0.01577782159287389,1.2614135671508995,17.709401239814117,4.406640006620368
3.99957013130188,8.40625001070361,7.855942149180713,3.250453897581424,"(0.017892632473423542, -0.0057537623681446215, -0.0025500462552676684)",0.011903969128745417,2.260154032084971,18.161663336102567,6.110764204481961
4.001426935195923,9.080450754882992,6.55338433277984,1.2890318472781375,"(0.025984614602237333, 0.010489146084367573, -0.0019464804541841074)",0.05115980919561003,0.6011788623375699,16.863000069213733,2.221176345012226
3.9678733348846436,8.1268635954083,6.53394187188042,1.2075239280918162,"(0.01824091620065682, 0.009942419601692787, 0.001943515933961748)",0.03788837908879675,0.759626497886956,3.4176378380793473,33.38572652661855
1.9837241172790527,5.9205400559287105,7.18763022937995,0.4251160827337728,"(0.0259107241436507, 0.011749577312014786, -0.00182813148594696)",0.056684035030404034,0.19527985522775154,17.37650800791794,1.4613524947285885
1.7444422245025635,7.49290743475308,10.567394920177025,0.44529581070024676,"(0.00395024198540328, 0.0018364510572917644, -5.449019611436512e-05)",0.007872000513994462,1.335892863479163,13.234749746650149,13.708294509814959
3.999668836593628,8.082942052777934,11.652072752836922,1.9918494543987495,"(0.0022077010499864658, -0.012126275844977186, 0.00957399808955911)",0.009441498122415681,2.1119551753508965,13.86013703492017,26.845457520557545
3.967902183532715,6.97223893591243,8.988553960769478,3.5434048098605135,"(0.015887629698307038, 0.010764093706496794, -0.004305062217744016)",0.01042168610238317,2.4130516866835587,19.33759187275205,8.001885858111983
