duration_s,power_wheels_W,power_hebis_W,total_energy_J,pos_change_xyz_m,heading_change_rad,cost_of_transport,max_accel_steer_radps2,max_accel_bogie_radps2
3.8878183364868164,6.3841671052913735,5.540492222515803,0.32275549805662174,"(0.020906562354031877, 0.00868882840988916, 0.0007392239194011219)",0.043319892390415754,0.1863070001853584,19.49154654660272,1.3396486322370695
3.9676547050476074,2.3322226642579564,2.8836318765316937,0.27039803583617056,"(0.009436185615675496, 0.003884783762993921, 0.00024856884700702464)",0.013480825271202118,0.34629437116273276,9.392971789883266,9.420416791379829
4.031606674194336,6.3876387490086515,10.889138484247459,2.3524492031201842,"(0.01809433918777248, 0.0025635847234124487, 0.0024849997777136035)",0.02846047774570082,1.6822801264883867,14.259286631058373,29.479075688090145
3.9998691082000732,5.181312676528986,8.878255009275124,3.996396129333228,"(0.022247296901413693, 0.0167650806647077, -0.009444293392908698)",0.020095571449513988,1.874870254861456,20.614651235097348,12.48523838841174
4.015671253204346,5.467531303916695,10.264230193548551,1.1856788253409476,"(0.026404116582011646, -0.0018524280349177732, -0.004241465369301312)",0.06990681849377323,0.5854174190715042,9.701632421939717,3.8244439193565416
3.951859474182129,6.2850228514064295,5.377952977907019,0.09698309063134976,"(0.007356587923298186, -0.0008637772949683376, -7.858239638608433e-05)",0.0050823422453837586,0.17111289961661372,2.1491883621802637,13.608272089029034
3.9674723148345947,10.569066386384115,9.25541324737597,1.7127481004406748,"(0.01249418262741192, 0.020448124985928254, 0.009882974769280128)",0.00540926302207928,0.9340858399501698,17.23199426108593,9.677451123566426
4.032360076904297,8.065323346336747,7.691492019308113,2.7315411733707746,"(0.01679296858992374, -0.0022857520646207066, 0.0006679001027850018)",0.0021509375765439848,2.106349378097207,27.308553054966687,8.785319225461699
3.983853816986084,10.114020391972163,4.94791603016328,1.3036915003694907,"(0.023969376140713594, 0.007501562924752347, -0.0006055340874887571)",0.05426916669337439,0.6783656577278978,16.866421654962217,4.414612478587156
4.000411510467529,7.964129310449372,5.202021751733348,0.40178329575237715,"(0.02554808707416667, 0.00699843715383636, 0.0012285901972586277)",0.05178480995259177,0.19822472675221478,7.277939181550982,6.6256653311655604
4.033562660217285,5.369273978979002,3.917674009593912,0.3096720371280921,"(0.02347089879508224, -0.00932518224703388, -0.0003809030123678725)",0.04880199202037183,0.16024400311217235,19.83547056467392,1.4372207645875417
3.997406482696533,0.14456494320993024,2.3802577426395,0.12546621685009396,"(0.005082007336095984, -0.0020353958629570484, 0.00010727244652003476)",0.007117674394755191,0.2995176826392011,4.685913960150277,1.8981294141383043
4.032420873641968,8.091916461485406,11.703598222085853,1.8765205030891259,"(0.012176466691020349, -0.0075081779812267635, 0.0012735221590761125)",0.008783556935365255,1.7143339230254024,16.566802845927747,8.1158047757547
3.999257802963257,7.031615100785539,13.375949705925997,4.000345546063147,"(0.03218190197111903, 0.005796120976488434, -0.014600874725532342)",0.022590034392542868,1.5987856430044027,24.45355259329308,10.745831720662677
4.048062086105347,8.399169526776976,8.290411673696195,1.2298538647312105,"(0.015390563591515971, -0.0184855422030758, 4.972184980811534e-05)",0.06741848288056113,0.6681999222702067,12.217561276084377,6.4684736221809125
3.9940268993377686,4.91508702998938,3.1167804016246237,0.2057904202862944,"(0.0031915424398569203, -0.00481809659717769, 0.0007452593152914022)",0.03176327659751177,0.465359221098061,1.6837310496104543,10.17706046132339
3.99155330657959,10.396643064743234,9.493808995471287,1.920108618672475,"(0.017412858980398745, 0.00508699142642044, 0.00907743660102095)",0.011973515721816874,1.3832734813920406,13.302490846099726,18.46350908788544
4.0335752964019775,8.08832853766565,9.987861090580607,3.8033417331906163,"(0.0070351736513197816, -0.029794490323811207, -0.005726005876651397)",0.02386763129391245,1.6236199004014773,33.942386488717666,11.953092622132113
4.000186920166016,6.32529901092389,8.336573533628645,1.170384720441336,"(0.019456378730965063, -0.009017568385768726, 0.0002273884331187026)",0.054404071361887685,0.7132615448512135,8.153403446815037,2.7983184210306296
3.999861717224121,4.882908350715632,4.854010230366154,0.8692957701771862,"(0.0218252056541417, -0.01084331403193639, 0.0013655067552221234)",0.05170005318743137,0.4661664947258604,10.938433872783966,8.758061532742392
3.935227394104004,6.329395593554346,4.674544158889344,0.3021109548249465,"(0.02061265644447907, 0.010973114504473802, -0.0014029637179361343)",0.04703538741806115,0.16907864519296492,19.160572433640965,1.2523152763010204
3.9838778972625732,9.522822875781491,4.800647282878092,0.4360090569549225,"(0.009542566002138542, 0.006474899330804834, 0.0009296354197782519)",0.002872322229548502,0.49411809219460484,11.199236494839216,8.723095100236817
3.9997222423553467,6.7614271183733,13.236084125357854,2.5211523963593514,"(0.01379405410817136, -0.008534918885443193, 0.011344226593757167)",0.03263143098271243,2.0312244861820705,18.866032894104247,26.623431941064656
3.999638319015503,5.156565788652622,9.184160502522783,3.039130499157691,"(0.013883857410507489, 0.010449872265087458, -0.0034683227702206887)",0.02518428936616407,2.285651833208226,21.591593358330275,9.525116928870801
4.01605224609375,7.102605815329374,5.298374666514093,1.1447931485114307,"(0.02396616301634935, -0.0009368484833177774, 5.913234763255115e-05)",0.07296259017946154,0.6237827213169469,9.7902247301972,3.2341074358591877
3.9356210231781006,6.45673958936696,3.780095267638878,0.07736986099951368,"(0.006792275094987865, 0.0012230257425546731, 0.00011351421857141997)",0.004422550746889242,0.14650899889605884,1.6302960228850347,9.685908767158766
3.967958688735962,9.349584609578514,10.858327664360283,1.6831017155428798,"(0.007762606261553229, 0.019683402384803303, 0.008577268466535726)",0.01146664166510062,1.0395752435131302,16.39327621027842,3.971206663695978
4.000571250915527,7.689366272272776,7.780244164032069,2.919632949397858,"(0.02183920727663302, -0.004400109038476874, -0.002405239776001322)",0.0002591242219325135,1.712723620054142,21.84270843487324,8.697466553329885
4.000253438949585,8.583671823417497,5.762252612539543,1.1265951866938737,"(0.02236455782391822, 0.01050497491099045, -0.0007808926512035685)",0.06565961035126912,0.5958699823753222,16.357384612664784,2.7719206045622693
3.999596357345581,7.9272333865492,7.673830958665416,0.7795770445191031,"(0.023912985712873924, 0.013145766137282189, 0.0015553628290411181)",0.05018219694051909,0.3733547257535017,12.002554056551466,7.851160136758452
