1690143168.1482067 asterix_body OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_bogie OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1690143168.7520795 asterix_body -9.4711582700566108 272.55613741335617 5001.7585669019727 -0.80568451005862507 0.095072647316698053 -0.07192518380271265 0.58022446511564307 asterix_bogie -195.62097326923424 299.35276844350784 5367.1716701880659 -0.55578033177675557 -0.47896202953404243 0.043912740605539374 0.67806730365595802
1690143168.7722187 asterix_body -9.4840059402685402 272.53949974724344 5001.7545661887507 -0.805694121593023 0.095095559460702847 -0.071994916522251096 0.58019871509359366 asterix_bogie -195.6103640058094 299.29741110563424 5367.1279189757743 -0.55601565528790542 -0.47866953868193129 0.043734389522209823 0.67809244722670958
1690143168.792351 asterix_body -9.465542746448282 272.53083854313064 5001.7615620636698 -0.8057329313722611 0.095109261084124749 -0.071959636709253261 0.58014694900772124 asterix_bogie -195.62176028785589 299.32438062471925 5367.1615786992161 -0.55583058133272567 -0.47889306204068177 0.043870384323797307 0.67807756883995673
1690143168.8124511 asterix_body -9.4655299706773839 272.55681536130646 5001.7607490617565 -0.80571521581976169 0.095095281326471437 -0.07196967238484997 0.58017259907959429 asterix_bogie -195.61636382867218 299.33803754697686 5367.1621523752938 -0.55588853468647059 -0.47894597607634098 0.043961278709822936 0.67798679557835562
1690143168.8327606 asterix_body -9.4515418357254859 272.53495151034366 5001.7505405582269 -0.80570557056602854 0.09504669064347511 -0.071948373564791931 0.58019659745466912 asterix_bogie -195.61301239866862 299.33035396387339 5367.1617250641129 -0.55586677762788306 -0.47886879590446618 0.043852317639803517 0.67806620331367207
1690143168.8526664 asterix_body -9.4639350679850605 272.54809767756154 5001.7513917546239 -0.8056726757890027 0.0950742888538922 -0.071989985353549099 0.58023259223755352 asterix_bogie -195.60508263628995 299.29817602046722 5367.1295153188239 -0.5554531354593607 -0.47891290313535217 0.043776945347322065 0.67837882084782952
1690143168.8727224 asterix_body -9.4641249856507823 272.55622169956672 5001.7587515271498 -0.80568768672010704 0.095035137632916919 -0.071871179207827485 0.58023289089982799 asterix_bogie -195.60251400360707 299.32564945254512 5367.1529507547593 -0.55573720970369 -0.47893541857338801 0.043880092598379897 0.67812355515809086
1690143168.8932428 asterix_body -9.4506097465420922 272.54264957821374 5001.7448838493665 -0.80569514610435833 0.095058390963183914 -0.071929386067246887 0.58021151080563382 asterix_bogie -195.61029674841018 299.32977856552759 5367.1514133166775 -0.55562405339155674 -0.47904035510376353 0.043904063245849112 0.67814060688422217
1690143168.9130483 asterix_body -9.4449455798488824 272.52872284979884 5001.7468220116971 -0.80571137093096179 0.095006383548674397 -0.071989124374820468 0.58019008937528294 asterix_bogie -195.60934179046382 299.34032841899909 5367.1564805564749 -0.55574302638253414 -0.47905127861308383 0.04391955757822285 0.67803438965032192
1690143168.933182 asterix_body -9.4596519274352016 272.55012024396149 5001.7634093012202 -0.80570418746142491 0.095074009502908119 -0.071981865187608393 0.58018988797485871 asterix_bogie -195.62193963662068 299.3462781658489 5367.1729837036301 -0.55612952518200842 -0.47887824932947715 0.043950815115820011 0.67783766448215599
1690143168.9535873 asterix_body -9.4687287242496758 272.55635000621265 5001.7591021122416 -0.80571472673781097 0.095067138755871874 -0.071935434543231841 0.58018213649134587 asterix_bogie -195.61021741057425 299.32240748823619 5367.161896695311 -0.55621487298628081 -0.47883138571790207 0.043951467548099241 0.67780069904116913
1690143168.9736743 asterix_body -9.4569081023764134 272.54706994610547 5001.7542058405006 -0.80570500621857766 0.095021959043422768 -0.071953958986236924 0.58020073943427442 asterix_bogie -195.61657596862042 299.34215114969953 5367.1634500309401 -0.55586330404753737 -0.4788834846515001 0.043856603677228587 0.67805839988550398
1690143168.9935856 asterix_body -9.4733739487461062 272.56188264740291 5001.7655350531213 -0.8057202652315818 0.095009318268351753 -0.071883796399306796 0.58019031657944409 asterix_bogie -195.61496876379101 299.34200322319117 5367.155813508959 -0.55575320304951048 -0.47898753989434256 0.043870045468779408 0.67807428283097593
1690143169.0144961 asterix_body -9.4693209159416245 272.56534486594063 5001.7705732346094 -0.80571009313233632 0.094994533982747709 -0.071892897857519178 0.58020573555914712 asterix_bogie -195.62734478482989 299.35091867044105 5367.1514122365761 -0.55548348208405307 -0.47898055821796487 0.043793332215516623 0.67830514522185648
1690143169.033736 asterix_body -9.469877571198591 272.55809604756598 5001.7687179485283 -0.80572243419930512 0.095026562749141855 -0.071940639442295382 0.58017743475307937 asterix_bogie -195.63625235808874 299.37591469026239 5367.1834784222629 -0.55586042543317749 -0.47875946484101578 0.043789901563486465 0.67815264268706599
1690143169.0567176 asterix_body -9.4829491998074591 272.57321160837597 5001.7841303527348 -0.80570150380766592 0.095082937048666064 -0.071950043130680708 0.58019609886464973 asterix_bogie -195.59828870699644 299.31258332917298 5367.1573632454229 -0.55610079831552572 -0.47875797001592402 0.043860542737265557 0.67795203447578734
1690143169.0741525 asterix_body -9.4736591750381169 272.56134258049968 5001.7699047389642 -0.80568699509936248 0.095071294146378327 -0.071981170917314902 0.58021429316284967 asterix_bogie -195.60738516817176 299.33744154595132 5367.1750041076721 -0.55601959325754446 -0.47887867474769807 0.043902303605496275 0.67793068563366732
1690143169.0942125 asterix_body -9.4712966332858226 272.57120298503463 5001.7757814218485 -0.80569410689039744 0.09502690666427506 -0.07192953747858824 0.58021809241872169 asterix_bogie -195.63135979822104 299.3446131197656 5367.1866235142597 -0.55630552274483414 -0.47881409550734344 0.04395381393564738 0.6777383636386477
1690143169.1142387 asterix_body -9.4711066817242457 272.56546039044929 5001.7740828374672 -0.805712515996166 0.09505508411947261 -0.071940773770742178 0.58018651968089952 asterix_bogie -195.62521006725754 299.33512816987434 5367.1594046754481 -0.55571299011315844 -0.47880730827934687 0.043818596950216129 0.67823783787038427
1690143169.1343887 asterix_body -9.4712911282679393 272.55973840540202 5001.7635091161164 -0.80570756928187348 0.095092192746014423 -0.071971992845209068 0.58018343644621495 asterix_bogie -195.63708688912376 299.35848916174382 5367.1767542246544 -0.5561991252510422 -0.47889273001458932 0.043945590710240637 0.67777066273650211
1690143169.1544573 asterix_body -9.4795400451460914 272.56178119583365 5001.772813920561 -0.80570176547083572 0.095083905865111007 -0.07195215058477572 0.58019531537994917 asterix_bogie -195.63085852193294 299.3481298836017 5367.1678046104698 -0.55594967832463027 -0.47901493368367981 0.043993602155698919 0.67788583953946568
1690143169.1746943 asterix_body -9.4845389355581169 272.56721500430893 5001.773317594847 -0.80571150515862944 0.095104866486997466 -0.071968752001599384 0.58017629524209158 asterix_bogie -195.63501991012953 299.36728696349218 5367.1640270179414 -0.55560698219823978 -0.47889663190911597 0.043810603292008483 0.67826213834907501
1690143169.1947093 asterix_body -9.474511057166076 272.5641432641288 5001.7677469728269 -0.80570085549751791 0.095022171563701463 -0.071921380659043854 0.58021050780383421 asterix_bogie -195.63311395698511 299.34785926397916 5367.1769991452074 -0.55626584800667123 -0.47877746311310887 0.043934120503787408 0.67779808218373805
1690143169.2148514 asterix_body -9.4646589425641139 272.56331986458457 5001.7662502664034 -0.80569792692390829 0.0950460038604692 -0.071967826060792092 0.5802049118309458 asterix_bogie -195.65085789604925 299.40169913656149 5367.1991782934238 -0.55597003409335 -0.47881192808838779 0.043923624055946291 0.67801708972585029
1690143169.2350295 asterix_body -9.4657951874853694 272.56585984304496 5001.7694829286957 -0.80569104896515586 0.095083679203089536 -0.071973490111671395 0.58020758723734056 asterix_bogie -195.65586482063887 299.3914869704156 5367.2020440643109 -0.55597998747531607 -0.47884778578679815 0.043862907764072069 0.67798753446985183
1690143169.2552118 asterix_body -9.4750164303746622 272.57574916844823 5001.7773327574214 -0.8056951120975625 0.095070655830670425 -0.071939343068647424 0.58020831402253614 asterix_bogie -195.63443549553202 299.36478991111312 5367.1916229967401 -0.55593675629272699 -0.47885277433749435 0.043840965544991589 0.67802087965791213
1690143169.2754037 asterix_body -9.4834875529926386 272.5738703523985 5001.7822166676542 -0.80571262287023404 0.095074299866301962 -0.071954901622460946 0.58018147073566761 asterix_bogie -195.623061550893 299.35058636932632 5367.1581451447864 -0.55547007070859944 -0.4789341262080109 0.043785292815833279 0.67834943165995543
1690143169.2954085 asterix_body -9.4830167704552739 272.57002201050642 5001.7808627728537 -0.80570473577144341 0.095109299244836354 -0.07199120950236991 0.58018218320369896 asterix_bogie -195.63086922507102 299.35482277609452 5367.160895052757 -0.5558168561581216 -0.47896182285452682 0.043858628654301152 0.67804101303013742
1690143169.3170109 asterix_body -9.4697373770816284 272.57050649575274 5001.7729787676453 -0.80571021587601144 0.095055826285336167 -0.071910579792230395 0.58019333539449425 asterix_bogie -195.62478450787535 299.36549590425102 5367.1689709881184 -0.55606997719810447 -0.4788654223373916 0.04389730876149598 0.67789904412975044
1690143169.3359051 asterix_body -9.4707584956643807 272.56014046964492 5001.770059276585 -0.80572688925259572 0.095017307989170824 -0.071930188707829523 0.58017405928762666 asterix_bogie -195.6200172204621 299.33886641763229 5367.1570394282589 -0.55593586063489886 -0.47880623944480089 0.043843435366062007 0.67805431722256904
1690143169.3561277 asterix_body -9.4676481018957865 272.56444756378937 5001.7728198728464 -0.80568773820604411 0.095080338996001101 -0.071936243870771674 0.58021735104924199 asterix_bogie -195.60546651945566 299.3102488873451 5367.1445456088513 -0.55575594677151896 -0.47883302379371162 0.04380148543774056 0.67818558877796187
1690143169.3759954 asterix_body -9.4702294459536205 272.56463055330255 5001.7699363573411 -0.80569646681072704 0.095058425324381302 -0.071959984518165793 0.58020587705719207 asterix_bogie -195.61902371206671 299.33731253438805 5367.1568514177106 -0.55591991798713258 -0.4788194023323698 0.043860092352458524 0.67805701606434676
1690143169.3960433 asterix_body -9.4740861278670909 272.57610349355946 5001.774222291242 -0.80568241985133382 0.095050092318605089 -0.071944304316568244 0.58022869230082785 asterix_bogie -195.63704855608364 299.35140583775723 5367.1810169413884 -0.55620396820448381 -0.47874812648056653 0.043902472448189435 0.67787163243336068
1690143169.4161656 asterix_body -9.469359487487921 272.56310237788682 5001.7783443038134 -0.80569558961121912 0.095054268201898329 -0.071956079627988334 0.58020826052565144 asterix_bogie -195.61798949285156 299.34700008823643 5367.157623627425 -0.55598669866135086 -0.47893401040848321 0.043969860679040636 0.67791419511437068
1690143169.4363849 asterix_body -9.4681955403865903 272.57090495761008 5001.7747706174214 -0.80568372954332645 0.09500590455021507 -0.071895956479968062 0.58024010331205311 asterix_bogie -195.6238114258135 299.35393669563979 5367.1737782987857 -0.55594262530398886 -0.47906190147137429 0.043999119025007437 0.67785807471310922
1690143169.4616911 asterix_body -9.4753071665659672 272.56670338478199 5001.7787929691876 -0.8057006925528003 0.095055025656483119 -0.071932842827676063 0.58020393159656569 asterix_bogie -195.62967106214813 299.36115175475067 5367.189720650269 -0.55637394496099912 -0.47879721993253871 0.043973195781835839 0.67769286081981095
1690143169.4766257 asterix_body -9.4692125101468765 272.57262149880722 5001.7761429805623 -0.8056895131155648 0.095010272016131547 -0.071920268926499525 0.58022834434777915 asterix_bogie -195.61757985314028 299.32777002037943 5367.1754008037997 -0.55606752932242309 -0.47893236363415381 0.043956920178271415 0.67784989714943522
1690143169.4967253 asterix_body -9.4706138078643729 272.57476268353128 5001.7765217791912 -0.80569706954514431 0.095043064174513525 -0.071927289598402985 0.58021161061263993 asterix_bogie -195.61994962981927 299.34711528137228 5367.1688173768398 -0.55612212597336674 -0.47884790656776227 0.043916077398078894 0.67786742179020543
1690143169.5169783 asterix_body -9.4638260934590317 272.57031006578183 5001.7657988358478 -0.80570209029116013 0.095050471446936971 -0.071942555825506224 0.58020153243460504 asterix_bogie -195.63613361412698 299.36821095395698 5367.175563447473 -0.55577946873514239 -0.47881374859011161 0.043802642375554333 0.67817984695395339
1690143169.5371623 asterix_body -9.4611813809348 272.55471188358024 5001.7485920606941 -0.805664001896643 0.095110399047458993 -0.071949219406827067 0.58024377451866505 asterix_bogie -195.637478261117 299.3602934140207 5367.1624190884158 -0.55582467294426285 -0.47883032299489997 0.043817215947470393 0.67813015440519664
1690143169.5571687 asterix_body -9.4696615818414358 272.56667356099319 5001.7424608665269 -0.80566929704679746 0.095048659970935034 -0.071909579937625562 0.58025145268843836 asterix_bogie -195.62623935829455 299.34547914089353 5367.1560413157158 -0.55588966039547705 -0.47895111672971868 0.043878880631253316 0.67798757885620942
1690143169.5774703 asterix_body -9.4702003677673012 272.56608948817308 5001.7766980667939 -0.80570509567214887 0.095050588032699904 -0.071975252230202957 0.58019328468103637 asterix_bogie -195.64459058768094 299.37435516340543 5367.169346763475 -0.55601562747934152 -0.47884763159834137 0.043883249329253651 0.67795709904072832
1690143169.6049204 asterix_body -9.4873324944359307 272.58375124196886 5001.8034136648994 -0.80568132169399875 0.0950131740074181 -0.071878193907856283 0.58024445699979932 asterix_bogie -195.62743917528951 299.35817212927981 5367.1681733478008 -0.55573703209639458 -0.47882708639189586 0.04378622238908176 0.67820626598626521
1690143169.6176107 asterix_body -9.4733820005869394 272.57989538059672 5001.7820451215739 -0.80570986668394451 0.095047882346674065 -0.07190446123548748 0.58019588006464462 asterix_bogie -195.63247174228744 299.3586619130711 5367.18822870655 -0.55581453914977852 -0.47887284105348699 0.043862574396005702 0.678105504135187
1690143169.6377258 asterix_body -9.4831378781233582 272.57217292916232 5001.7737568823231 -0.80568175799486053 0.095141213193190008 -0.071925805315370753 0.58021697055168464 asterix_bogie -195.62868214375496 299.35746597081459 5367.1900665886005 -0.55593334828999086 -0.47898101682872818 0.043962431371159426 0.67792521888828838
1690143169.6579196 asterix_body -9.4838127085017518 272.56689697130184 5001.7730183326375 -0.80569759982661493 0.095139530882703882 -0.071947781077593365 0.5801925233015861 asterix_bogie -195.61489668013746 299.32801334008082 5367.1742385619882 -0.55623981803833866 -0.47884578929726268 0.043934737700611723 0.67777113668563371
1690143169.6780493 asterix_body -9.4792312075076328 272.57819195574547 5001.7682969133084 -0.80568869626497919 0.095076611148927334 -0.071892958115104058 0.58022199656401674 asterix_bogie -195.60932430628736 299.35287937779776 5367.1653369774567 -0.55590012511022924 -0.47888237502119002 0.043878694570722326 0.67802756725612945
1690143169.6981859 asterix_body -9.4775665700133569 272.57433553943019 5001.7771279023136 -0.80569177103565137 0.095083106296783265 -0.071943979958947912 0.58021033835158164 asterix_bogie -195.62975002423784 299.35763582627794 5367.1809771422668 -0.55609918747824927 -0.47893613281429148 0.043964806219861048 0.67782075077779425
1690143169.7185216 asterix_body -9.4769798339389943 272.5699549826906 5001.7698342495823 -0.8057055650922611 0.09503824582037948 -0.071897801192668837 0.58020425747697224 asterix_bogie -195.61796757584708 299.34108885823684 5367.1571653681649 -0.55562878180485376 -0.47896466806484161 0.043838191441035131 0.6781944533441493
1690143169.7384961 asterix_body -9.4778324816432651 272.56809094793556 5001.7636078967507 -0.80569526642829548 0.095106780661692286 -0.071945837093919107 0.58020137405220107 asterix_bogie -195.64079583348453 299.36386109943436 5367.1735910624484 -0.55583748758736817 -0.47882523257355741 0.043820260282480053 0.67812304844490923
1690143169.7586029 asterix_body -9.4804035364356221 272.56672036606523 5001.7747153026658 -0.80569072114749118 0.095106009527275548 -0.071931275394532881 0.5802096176630902 asterix_bogie -195.6243851600336 299.3437005973924 5367.1637287207377 -0.55578587837754501 -0.47877253000365283 0.043800796557870135 0.67820381312028788
1690143169.7787187 asterix_body -9.4741875261087625 272.56132191241932 5001.7583042541182 -0.8057081719408471 0.095078537556182646 -0.071922385940789438 0.58019098904110888 asterix_bogie -195.64559167915723 299.36156059137176 5367.1676325482595 -0.55581576368915675 -0.47890804918648794 0.043859311968436628 0.6780798463401545
1690143169.8089943 asterix_body -9.4827966946293394 272.56903989857534 5001.7652650179843 -0.80570312439360259 0.095035258192618863 -0.071892908815220619 0.58020874235462494 asterix_bogie -195.62342356805723 299.33309973004287 5367.1727075084018 -0.55617919994981746 -0.47880706950357699 0.043898854911626907 0.67785055747858303
1690143169.8191147 asterix_body -9.4856681682777477 272.5979959729317 5001.7825298099742 -0.80568044959974194 0.09500373546479815 -0.071884799816190129 0.58024639502187225 asterix_bogie -195.61272942999904 299.33484472151963 5367.1571338230979 -0.55570693371437463 -0.4788829935727324 0.043853909890283899 0.67818708102994774
1690143169.8392286 asterix_body -9.4719153033706274 272.57551852699919 5001.7765010988478 -0.80569291355933348 0.09504542797677637 -0.071918913781569171 0.58021803272689076 asterix_bogie -195.61788593101267 299.35928786239498 5367.1761020594076 -0.55589073752282236 -0.47885629146002501 0.04390780089911487 0.67805180118165609
1690143169.8592536 asterix_body -9.4708311122025677 272.57620171444773 5001.7692907081791 -0.80568857234909796 0.095066508641081515 -0.071942522740285786 0.58021768048089595 asterix_bogie -195.61059614632165 299.33274918557163 5367.1631551268429 -0.55579790025428555 -0.47887324797325731 0.043836582357843178 0.67812053537380412
1690143169.8793349 asterix_body -9.4585945039344281 272.56257447809043 5001.7576862498436 -0.80567579762892516 0.095057749643080475 -0.071944338045641182 0.58023662894629735 asterix_bogie -195.61729340695607 299.34234375757165 5367.1694662845957 -0.55603502760101964 -0.47890562914066481 0.043922772881603865 0.67789765929711587
1690143169.8994792 asterix_body -9.4581912331824345 272.54724123749554 5001.751992956074 -0.8056724579455562 0.095087014360788952 -0.071943835271272835 0.58023653347094328 asterix_bogie -195.61678729453396 299.3310654097134 5367.1684916883296 -0.55622375316719264 -0.47878453980022395 0.043890011055106377 0.67783048602911966
1690143169.9196732 asterix_body -9.4679732949285977 272.5585805817467 5001.7608165197844 -0.80568277120945697 0.095052490760615532 -0.071950133382118767 0.58022708871850204 asterix_bogie -195.61699182155948 299.34785094301969 5367.1599850584544 -0.55574609879472259 -0.47888282362954609 0.043813446342229653 0.67815772267714836
1690143169.9397292 asterix_body -9.4676735715678859 272.56488227554638 5001.7610343828455 -0.80566902787875672 0.095037028282048575 -0.071919594332624515 0.58025249049292937 asterix_bogie -195.61653945451144 299.33152150256819 5367.1550001180158 -0.55601627637119755 -0.4786544110794157 0.043764050632641757 0.67810070272545031
1690143169.9597762 asterix_body -9.4755397887167696 272.55584881261939 5001.7516344719534 -0.80571385910588156 0.094978488348751847 -0.071905931467968476 0.58020151759144656 asterix_bogie -195.62704058220245 299.35256519902447 5367.1682226677585 -0.5561988842181963 -0.47882267743674828 0.043923706519892303 0.67782177065382876
1690143169.9799438 asterix_body -9.4760409694973688 272.55158131665576 5001.759884080825 -0.80572334126470502 0.09507318011486289 -0.071956773927355819 0.58016653682374175 asterix_bogie -195.63464473059122 299.34008763233646 5367.1693007806361 -0.55606885363952196 -0.47888054540309877 0.043904827659011401 0.677888795714084
1690143170.0001311 asterix_body -9.4729456611376417 272.5644272079582 5001.7534099749801 -0.80570137030525879 0.095054961988937189 -0.071926467712426015 0.5802037912078164 asterix_bogie -195.6517074831707 299.37425734312217 5367.187809308205 -0.55581241314360885 -0.47892116398602985 0.043879815950785439 0.67807200342874341
