1691279918.1620388 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691279920.0955968 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0814389268226 197.90238041579408 342.05432358111045 0.00057945481027039502 0.025935734601223909 -0.0670728254600058 0.99741076692986896
1691279920.115639 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0866490544195 197.91508118970813 342.06788245541543 0.00051954537526413232 0.025886635935001564 -0.067159243471702032 0.99740626034173274
1691279920.1367288 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0174017670404 197.91201861463895 342.01137065655672 0.00058385989011148175 0.025914490909571864 -0.067101932689773491 0.9974093587378372
1691279920.1563993 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0365074055424 197.92489642583132 342.01120033821502 0.00059236866037517416 0.02591924795280447 -0.067110026749054016 0.99740868554202622
1691279920.1774118 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0120117471222 197.91196131768015 341.98355750384775 0.00063642106162303379 0.025884694063451365 -0.06707175002867212 0.99741213043032784
1691279920.1979053 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0348243326534 197.90255336946484 342.00164152116008 0.00059637992745951236 0.025913547650266173 -0.067091751375165418 0.99741006074561556
1691279920.2180247 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0386376367221 197.89968340773467 341.98759131683317 0.00055441006809731855 0.025907108342717342 -0.067121652274955812 0.99740824047261367
1691279920.2388544 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0605656643334 197.90594250144258 342.01440016543899 0.00057187877876387321 0.025912274405724488 -0.067116289359162917 0.99740845729943661
1691279920.2589905 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0191625249095 197.91948542054931 341.97489924479453 0.0007012413722367756 0.025790201297476886 -0.067044004681494768 0.99741640011273192
1691279920.2790067 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1942.9564789953126 197.93652063892617 341.92554841814814 0.00074444857847645823 0.025837374498588989 -0.067034589305932812 0.99741578076142279
1691279920.2992086 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1942.9643996213185 197.93294747631703 341.91817403744125 0.00078728296296063011 0.025843450470079771 -0.06696840219100425 0.99742003657502321
1691279920.3191495 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1942.9576238501825 197.93178280239252 341.92157410905605 0.00064566262193493451 0.025909191944136802 -0.067045623758539952 0.99741324496289341
1691279920.3392975 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0128326599063 197.92736877618796 341.95431731088718 0.00061109182144718232 0.025914464754279137 -0.067010361452851025 0.99741549944907282
1691279920.3594282 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0095004926923 197.91946513742272 341.96386345627229 0.00059869603768442211 0.025890067219146606 -0.067039273003351274 0.99741419774215401
1691279920.3793647 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0482038424923 197.92435168591422 341.99713932969524 0.00054222718666921258 0.025880782923408296 -0.067070891971870328 0.99741234527904621
1691279920.3994691 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0696902710426 197.91527349114935 342.01567350053119 0.00052279011445217568 0.026010481974405569 -0.067066232222015548 0.99740929513088961
1691279920.4196312 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1024087819872 197.91762688342365 342.04932663871938 0.000593223371421251 0.025892240534212213 -0.067100311156505665 0.99741004015843471
1691279920.439558 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.099255909917 197.90467819938277 342.04032065283479 0.00058669498264443557 0.025881886317140619 -0.06705450557591916 0.99741339324857325
1691279920.4596663 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1227775052535 197.91853682145538 342.0328120666739 0.00054824569440718458 0.025924940743389246 -0.067078740931577244 0.99741066737284534
1691279920.4796798 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.10604069797 197.92097014361471 342.01600632930661 0.00059350689370787208 0.026020024207523196 -0.067053612329826526 0.99740985515650904
1691279920.4999206 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0944750504725 197.91436116659006 342.00262938749052 0.00050829886794779894 0.025994506612571789 -0.067073215530906047 0.99740924951424748
1691279920.5200713 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1048508211222 197.93352619297158 342.00085972399108 0.00045475505508138909 0.025949759623220933 -0.067135204942111198 0.99740626999769644
1691279920.5401373 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1616318470183 197.9148681918862 342.04393754799594 0.00047821929508265302 0.025925854376478544 -0.067122025493696003 0.99740776770324935
1691279920.5602686 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1450358141819 197.91898311255179 342.03219970737848 0.00050447762953362751 0.025983112751831201 -0.067097492852614404 0.99740791545231899
1691279920.5804358 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0250533515423 197.92055307949778 341.97374680785003 0.00050776088703736717 0.025904843653069186 -0.06704353686397882 0.99741357791989171
1691279920.6004932 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0352330277162 197.91966222734811 341.98666362618064 0.0004893879206013266 0.025844773960225744 -0.067143204058083231 0.9974084410647539
1691279920.6207261 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.1355551108734 197.91158214538692 342.04526425072964 0.00044183975729945245 0.025939475161638754 -0.067146424681460981 0.9974057880614412
1691279920.6408625 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0906968505394 197.92549129031124 341.99872213081755 0.00054712586327390557 0.025957586806164102 -0.067078104443705683 0.99740986171419499
1691279920.6607528 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0500065758674 197.9207291820378 341.98112463775067 0.00054457446869993881 0.025956794732155484 -0.067108551268742031 0.99740783563820645
1691279920.6809375 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front -1943.0509391801033 197.91773264629975 341.97938936707686 0.00047408588931347395 0.02593512667967825 -0.06713533088540842 0.99740663312090794
