1691281910.3582177 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691281910.6228278 asterix_back -1567.0556974733486 -187.24085466511755 182.94627816849382 -0.031013649430381884 -0.015695804137451773 -0.086245219614852764 0.99566739294559303 asterix_front -1155.8728403674647 -265.924268919285 323.40188920447878 -0.023575474479643411 0.018837175999967811 -0.10988401243423847 0.99348621611714272
1691281910.6422954 asterix_back -1567.1350425618323 -187.21807338857215 182.98642800017126 -0.030815761741183556 -0.014831307517066917 -0.086147220099976163 0.99569527347210562 asterix_front -1155.9137328412196 -265.89705485126149 323.41057084895817 -0.023684057021562267 0.018810081186292685 -0.10992473028735941 0.99347964244870957
1691281910.6634934 asterix_back -1567.1210691250674 -187.18980678764515 182.96803690000073 -0.03087685946505939 -0.01507835518627073 -0.086311740419230371 0.99567542212322135 asterix_front -1155.8858704137169 -265.91149513862121 323.3999735026336 -0.023695602768938093 0.018852057070689342 -0.10987278872497472 0.99348431726495678
1691281910.684072 asterix_back -1567.1473773284606 -187.20716953589923 182.98375959597524 -0.030949144298761468 -0.015259479492086135 -0.086535228641249226 0.99565101966342195 asterix_front -1155.8775578506975 -265.93920185345803 323.41107022399837 -0.023616086518829904 0.018882442377664756 -0.10987704643887315 0.99348516269406817
1691281910.7048755 asterix_back -1567.1827500186462 -187.19060740891149 182.99275520588674 -0.030784978515490058 -0.014828679585962189 -0.086205215186971981 0.99569124543409826 asterix_front -1155.862411519832 -265.9284784764572 323.40597213904289 -0.02356326203616672 0.018868019422674732 -0.1099650355594336 0.99347695568628724
1691281910.7236154 asterix_back -1567.1611590018019 -187.22519864857941 182.99700248721297 -0.030947727760522788 -0.015096584456322721 -0.086379787869822006 0.99566704451426846 asterix_front -1155.8844154141602 -265.92849936165578 323.41652880168334 -0.023620052879098748 0.0187592310532602 -0.10991810744423566 0.99348286045012191
1691281910.7438464 asterix_back -1567.2613844466364 -187.16926997843356 183.03435440251207 -0.030994040931484834 -0.014538689963003264 -0.086669084741245753 0.99564876621779219 asterix_front -1155.8847614295325 -265.91654788486028 323.42313849464034 -0.023673618042438099 0.01877048324510797 -0.10993101343447274 0.99347994496758496
1691281910.7644136 asterix_back -1567.2121303602214 -187.19046716160244 183.03951236230321 -0.030853638681993034 -0.014738309409485425 -0.086525678664263334 0.99566266483559585 asterix_front -1155.8849490152313 -265.91098192356435 323.41407904446976 -0.023712759780137874 0.018794120610417228 -0.10984455274091155 0.99348812790452601
1691281910.784358 asterix_back -1567.3044823882467 -187.17216028415976 183.04175978766492 -0.030751920529367014 -0.013985701060262513 -0.086390146758565697 0.99568843625535897 asterix_front -1155.8892941056906 -265.92756087880173 323.40262542609031 -0.02381008959353121 0.018850356497463978 -0.10998566236883205 0.99346912270425192
1691281910.8049927 asterix_back -1567.1627295670626 -187.21940015868373 182.99264645482305 -0.03090347525656157 -0.014569367365174519 -0.086465330967355591 0.99566884820825408 asterix_front -1155.8666317281959 -265.92865527375676 323.37767047444225 -0.023732006381940961 0.018837670761544509 -0.10988666060066896 0.99348218698444746
1691281910.8256199 asterix_back -1567.316810123674 -187.16322614844134 183.05995685637404 -0.030730100917811688 -0.013938105859488816 -0.086483312633005377 0.99568168946639402 asterix_front -1155.9009044060922 -265.92160475281651 323.38633890765146 -0.023670139252821902 0.018869221207323407 -0.10997631486345279 0.99347314365705719
1691281910.8457689 asterix_back -1567.2323392031835 -187.16908023441647 183.01023254580852 -0.030673440892918645 -0.014438094981777635 -0.086352833153518785 0.99568763658260129 asterix_front -1155.8911892108688 -265.92572671427524 323.38788973461538 -0.023736204199403612 0.018841034619454682 -0.1099355831106571 0.99347661049004699
1691281910.8660164 asterix_back -1567.0598102831523 -187.22524836162185 182.94563884312993 -0.030995760103256761 -0.015603706433725585 -0.08653492385098692 0.99564426084583812 asterix_front -1155.8547384613007 -265.9388080363139 323.40767240520205 -0.023650162530080267 0.018801300833757424 -0.1099401659692486 0.99347890808306216
1691281910.885406 asterix_back -1567.1513371546012 -187.21423664515027 182.97842902802677 -0.030975883627309988 -0.015188124682117273 -0.086379881454834911 0.99566476867568066 asterix_front -1155.874441291119 -265.92270462058377 323.39630434950345 -0.023650276296381265 0.018861907902352586 -0.10986047415569523 0.99348657216878067
1691281910.9065444 asterix_back -1567.0659038944905 -187.22511251603223 182.94600197977383 -0.030983475356434028 -0.01559502905956478 -0.086314769973015001 0.9956638889745747 asterix_front -1155.9023148872593 -265.92280020729316 323.40418118025127 -0.023740501200700165 0.018760011191640225 -0.10986435728546001 0.99348592017254167
1691281910.9269671 asterix_back -1567.1529334779163 -187.20554379706113 182.98177565250035 -0.030872593279574839 -0.015061273540734195 -0.086223874185617111 0.99568342586584624 asterix_front -1155.8769065657852 -265.94333101562239 323.40369637677577 -0.023661999275340847 0.018676944677041708 -0.10987615791512141 0.99348805299793908
1691281910.9468668 asterix_back -1567.119512609386 -187.22292773825205 182.96195744219281 -0.030899586582490601 -0.01516015031560982 -0.086285158379086985 0.99567577897372561 asterix_front -1155.9061317179821 -265.93073848742972 323.39647937678922 -0.023642130253120102 0.018792881169990065 -0.10990487909165463 0.99348316283985105
1691281910.9670987 asterix_back -1567.169713784137 -187.21031501141186 182.97244438006788 -0.030956443354574648 -0.014915229799206182 -0.086401158011022855 0.99566765259760559 asterix_front -1155.895878422381 -265.93683980816297 323.40006395509272 -0.02366032192148295 0.018835312238116009 -0.10994131626855351 0.99347789464919778
1691281910.9873242 asterix_back -1567.2345217778663 -187.21389425791199 182.98855969354383 -0.031006573527102097 -0.014897963927821143 -0.086637145226659079 0.99564584473390372 asterix_front -1155.9342984883122 -265.93877552032166 323.39818987613859 -0.023661780693515655 0.018823905464735339 -0.10991612717335732 0.99348086328055518
1691281911.0077379 asterix_back -1567.1344588728373 -187.2238105060739 182.97334196647199 -0.030960918015015677 -0.01532446131906515 -0.086367479229957494 0.99566422099642149 asterix_front -1155.9280413117062 -265.93254605589016 323.41156950768601 -0.023586954221280779 0.018838922407881212 -0.10988860524946825 0.99348540252456641
