1691282157.4355328 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691282157.4561877 asterix_back -1718.2644817112127 -98.799377336322564 186.65333187559392 -0.02342585545689618 -0.011098018439942575 -0.087550301275319389 0.99582277942886011 asterix_front -1306.6170244148525 -182.15627755192983 324.74635575324243 -0.028757206370053027 0.022039874575829621 -0.11995609801037679 0.992117836529813
1691282157.4761932 asterix_back -1718.2514355193657 -98.804811857999212 186.63567903820248 -0.023424852249060175 -0.010937116722940366 -0.087553905308887764 0.99582426634424859 asterix_front -1306.6103706349172 -182.15270147338819 324.74971094117768 -0.028799464536575455 0.022069248280370338 -0.11997991958016603 0.99211307723478925
1691282157.4972174 asterix_back -1718.2762408252511 -98.802915515806205 186.65513820286725 -0.023421250901740548 -0.010932278019877834 -0.087586414090988857 0.99582154544384893 asterix_front -1306.6063230356917 -182.15850743313703 324.75130687316312 -0.0287291998553167 0.022066799400782908 -0.1199904726606314 0.9921138926103984
1691282157.516984 asterix_back -1718.2795201960589 -98.795421904495896 186.64498278468687 -0.023379296827122316 -0.0107723869188125 -0.087573928190167433 0.9958253718706328 asterix_front -1306.6309028870935 -182.15915194176449 324.76504931775418 -0.028802562776239153 0.02207139672809277 -0.11993530107052762 0.9921183343639578
1691282157.5370858 asterix_back -1718.2719855386379 -98.804321023456168 186.66606642615767 -0.023520345569156338 -0.011101263208529321 -0.087586270992372733 0.99581735294838736 asterix_front -1306.6304022923337 -182.15758413140571 324.7670554195509 -0.028767863992987114 0.022062151586847441 -0.11996861680395565 0.99211551870272929
1691282157.5582414 asterix_back -1718.1930139070366 -98.810682697590636 186.60335835886411 -0.023541431842876707 -0.011245815438393768 -0.087625096185564411 0.99581181713232514 asterix_front -1306.6195816830093 -182.16283472801712 324.75306552865231 -0.028728713914968708 0.022041041834074217 -0.11996163230048583 0.99211796690084364
1691282157.578752 asterix_back -1718.3247626241889 -98.802348569065515 186.67659910192793 -0.023511993284460703 -0.010825013865863726 -0.0876475529260963 0.99581519957904974 asterix_front -1306.6351453767979 -182.16279282542254 324.76074293772683 -0.028785563865304814 0.022026949799787626 -0.11998360293673521 0.99211397521746159
1691282157.5981171 asterix_back -1718.2803352408762 -98.809296379841484 186.65920613310374 -0.02347968011440376 -0.010861556942911712 -0.087566167225480482 0.99582272396242311 asterix_front -1306.6354128320293 -182.16162821213524 324.75684448463295 -0.028794332196872149 0.022087133263628194 -0.11996755846104436 0.99211432299631019
1691282157.6189897 asterix_back -1718.2785393236236 -98.812050740332324 186.62983527243597 -0.023532234035698551 -0.010942405977192048 -0.087629854279158009 0.99581499604682244 asterix_front -1306.6293293402412 -182.16439267551431 324.7407523840206 -0.028726908416273438 0.022067769959077086 -0.11999590524584647 0.99211328031939283
1691282157.6393313 asterix_back -1718.2670816143277 -98.805862303093562 186.64675651567788 -0.023483802379151278 -0.010803015752418019 -0.087595071238743327 0.99582072150118939 asterix_front -1306.5916546370986 -182.16145062876697 324.73096390945045 -0.028753311920939145 0.022020429288465225 -0.11996255443790428 0.99211760052942399
1691282157.6598492 asterix_back -1718.2865218959867 -98.806605619877203 186.64073798913296 -0.023483372944909296 -0.010986791222012975 -0.087553964717617463 0.99582233599975067 asterix_front -1306.6306254979363 -182.16461600466334 324.74892907529295 -0.028696322119493953 0.022081352837282655 -0.11996166818891876 0.99211800362609159
1691282157.6803665 asterix_back -1718.3083956180592 -98.809843649219914 186.66283476714693 -0.02356737026734158 -0.010856678659872694 -0.087724836447676049 0.99580674061656504 asterix_front -1306.6176890860609 -182.16340498112771 324.73892118907202 -0.028835349574749175 0.022114378178561309 -0.11995429007789263 0.99211412911246577
1691282157.7008824 asterix_back -1718.2851855077415 -98.825087613106106 186.64344000070156 -0.023484155894814084 -0.011140255972816173 -0.087539233492851934 0.99582190763120504 asterix_front -1306.6396717895118 -182.16130445877295 324.75699083471443 -0.028760789028753574 0.022083077396699773 -0.11994494819454089 0.99211812003901223
1691282157.7214127 asterix_back -1718.3930597022602 -98.778130815535832 186.77867271144174 -0.023150593442760055 -0.011836975323457719 -0.087029792496629038 0.99586633202274377 asterix_front -1306.672726534576 -182.1641455410743 324.75996835774708 -0.028762154187664524 0.02207720183566687 -0.11997980630680126 0.99211399633518671
1691282157.741966 asterix_back -1718.262291932715 -98.808309368374495 186.64623490577461 -0.023462811229813758 -0.011100911408405233 -0.087527263738675129 0.99582390228268636 asterix_front -1306.6398408229693 -182.1532163065045 324.7646470031417 -0.02879143825525942 0.022055124743761766 -0.11999188575786612 0.99211217707878274
