1690145239.7444763 asterix_body 37.822483459282459 274.94745138066162 5003.525237695223 -0.80741241273673814 0.14114208851834167 -0.035931944017418865 0.57172808397563335 asterix_bogie -139.26877406404628 298.74251492069567 5370.8060658969443 -0.53349166701329953 -0.5122845545363488 0.045006341220503607 0.67150994457327962
1690145239.7609243 asterix_body 37.840429290383419 274.92917105987897 5003.5650570241687 -0.80746561007717554 0.141180856566471 -0.035946571537547982 0.57164245667772817 asterix_bogie -139.24176502422722 298.74341325802629 5370.7753947475039 -0.53298903093762329 -0.5123544561571507 0.044986552261161515 0.67185698944919625
1690145239.7815416 asterix_body 37.803019463698611 274.92469369251791 5003.5286136049999 -0.80751450263574009 0.14116433138975309 -0.035982658653450357 0.57157519877306295 asterix_bogie -139.27432092390555 298.79579671509993 5370.7873444371289 -0.53234444339540565 -0.51246507712800504 0.044831014502340637 0.67229392266248744
1690145239.801424 asterix_body 37.810278193152612 274.92681570866523 5003.5042608167705 -0.80747122545688155 0.14113044704254035 -0.035809570236011619 0.57165557082586627 asterix_bogie -139.31424374957632 298.8222053729711 5370.8114013822251 -0.53266383197312661 -0.51221232543548223 0.044785226423793179 0.67223660959058906
1690145239.821872 asterix_body 37.825174695877173 274.92886540251317 5003.5150161150659 -0.80748744112467197 0.1411899911745306 -0.035824861438470926 0.57161700300199236 asterix_bogie -139.31657655586784 298.83232527620083 5370.8219466013124 -0.53269712886898368 -0.51228105481157815 0.0448891351120735 0.67215091707500363
1690145239.8419406 asterix_body 37.824672518634912 274.92153169359915 5003.5336735672518 -0.80747228860012432 0.14115661104953406 -0.035812963393098203 0.57164739652419716 asterix_bogie -139.27291801421794 298.74189008987298 5370.7996307789917 -0.53322081059533233 -0.51236017934643729 0.044980654084737323 0.67166908111528589
1690145239.8623583 asterix_body 37.808372078524251 274.93146679204585 5003.5316519145053 -0.8074518905999849 0.14112535721823702 -0.035765953775525043 0.57168686749571418 asterix_bogie -139.2615478539542 298.75297981360706 5370.799009876866 -0.5329951393949931 -0.51262015925190285 0.045128718409927514 0.67163989792487999
1690145239.8828552 asterix_body 37.799657701044566 274.92184185685716 5003.5282966460309 -0.80747862495961065 0.14107242946709392 -0.035737023061317263 0.57166397915235412 asterix_bogie -139.32077890506716 298.77582807938268 5370.8467554320796 -0.53368774690072518 -0.51230529595533325 0.045050128406065482 0.67133535470340222
1690145239.9029105 asterix_body 37.773091083997549 274.93029792672866 5003.4726399244219 -0.80747980440575995 0.14121397878133374 -0.036001670677942452 0.57161075688091956 asterix_bogie -139.33338325296444 298.83885187199064 5370.8330621632049 -0.53277595216884255 -0.51220726331133815 0.044777723996231172 0.67215211048944135
1690145239.9230332 asterix_body 37.814785248423128 274.93075061520682 5003.5309404454747 -0.80744087346807103 0.14120942803501724 -0.036001719523038545 0.5716668693203466 asterix_bogie -139.29639125419479 298.79775682213358 5370.8103901070226 -0.53250031264718711 -0.51235054844920402 0.04477436748941159 0.67226154772556435
1690145239.9432302 asterix_body 37.800991975484443 274.89355595432619 5003.5391708345005 -0.80748082060424475 0.14117185438754098 -0.03597147633285435 0.57162162728111809 asterix_bogie -139.32727038237275 298.83102580022717 5370.8391675077673 -0.53277306816413372 -0.51219976248528032 0.044801395468838191 0.67215853495514188
1690145239.9632728 asterix_body 37.792048607118353 274.90794049745114 5003.5434409633317 -0.80747622759160476 0.14109004800915312 -0.035900794175516379 0.57165275579216179 asterix_bogie -139.32609655945868 298.84771702460552 5370.8448766420106 -0.53299868207383072 -0.51218111496164564 0.044856714670599152 0.67199016773548537
1690145239.9834323 asterix_body 37.801972124553473 274.92307392121137 5003.5548565100662 -0.80750999849018401 0.14119617551228997 -0.035898527842318215 0.57157898671823115 asterix_bogie -139.31159438774813 298.82259524759581 5370.828587440813 -0.53293184351719702 -0.51231123803935874 0.044902643288345673 0.67194091866001215
1690145240.0032823 asterix_body 37.814983127022728 274.89500367565017 5003.5946021552663 -0.80745490983434287 0.14123706401199457 -0.03585091513300559 0.57164969362172424 asterix_bogie -139.32112362064771 298.86942981165726 5370.8353663503331 -0.5327398318089811 -0.51212337615089232 0.044769763692203417 0.67224518403845379
1690145240.0236704 asterix_body 37.796423902946323 274.89800026900605 5003.5122136496557 -0.80746867997010807 0.14113936679866804 -0.035920363310638907 0.5716500131257185 asterix_bogie -139.28809793149085 298.7963902715328 5370.8003095064269 -0.53264069599745301 -0.5123520118495879 0.044833550471508346 0.67214526530590646
1690145240.0434308 asterix_body 37.811463488684161 274.89592925448153 5003.5138804370727 -0.80748741302901117 0.14106076367466885 -0.035990737410577123 0.57163852701849727 asterix_bogie -139.30608194429234 298.80598739468394 5370.82171995312 -0.53274394432210026 -0.51233716944355856 0.044854230279941718 0.67207336848047139
1690145240.0644121 asterix_body 37.810861741560309 274.93174776498915 5003.4894063403299 -0.80746609191857377 0.14109116512298303 -0.035844226223154391 0.57167034641692582 asterix_bogie -139.30484877688855 298.78136761726387 5370.816892049108 -0.53309234267924865 -0.51221446349162059 0.044872725639534462 0.67188937784461289
1690145240.084301 asterix_body 37.832711820214207 274.92975595018237 5003.5277006700799 -0.80750676821919176 0.14111266225074082 -0.03586570205383325 0.57160623443843794 asterix_bogie -139.332675056038 298.8413038539644 5370.851848618594 -0.53286147019025176 -0.51220908901341777 0.044830378316174507 0.67207941487502554
1690145240.1047833 asterix_body 37.79428305176544 274.93222722435166 5003.4273586651343 -0.80749941417750315 0.14112899746765625 -0.035956117297155782 0.57160691021512045 asterix_bogie -139.33165140239618 298.80530360094758 5370.8332863511059 -0.53320356843954653 -0.51224014293755582 0.044876745255287308 0.67178126522100789
1690145240.1247904 asterix_body 37.81232507096199 274.90314347404251 5003.4666731848974 -0.8074576203497138 0.14109191282846484 -0.035793899251340175 0.5716852807707814 asterix_bogie -139.32956579721923 298.81708456818717 5370.841236630863 -0.53355486379591333 -0.51196438048076132 0.044805112111959693 0.67171733814701362
1690145240.1450367 asterix_body 37.775643420825183 274.94326657219187 5003.5053010060028 -0.80743444009140986 0.1412334397260889 -0.036005812843876453 0.57166976647262058 asterix_bogie -139.33712582108828 298.85301117678375 5370.8317546510752 -0.53280000464788713 -0.51213949037470974 0.04472283102995029 0.67218834104037428
